cate_id,img_url,org_url,prd_nm,prd_id,rate_cnt,rate_val,sales_price,seller_nm,cate_nm,check
8303,http://thumbnail.10x10.co.kr/webimage/image/basic600/327/B003272015.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3272015&disp=112117105&pRtr=4%EC%99%80%EC%9D%B8%EC%9E%94&rc=rpos_1_2,깨지지 않는 고블렛 와인잔 4color,3272015,2,0,"16,500",10x10,술맛달달술잔,성공
8303,http://thumbnail.10x10.co.kr/webimage/image/basic600/368/B003683692.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3683692&disp=112101112102&pRtr=%EC%88%A0%EC%9E%94&rc=rpos_1_2,모애 내이름 콕콕 커스텀 각인 맞춤제작 소맥잔세트,3683692,7,0,"13,900",10x10,술맛달달술잔,성공
8304,http://thumbnail.10x10.co.kr/webimage/image/basic600/359/B003594152.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3594152&disp=112109122&pRtr=%EC%99%80%EC%9D%B8+%EC%97%90%EC%96%B4%EB%A0%88%EC%9D%B4%ED%84%B0&rc=rpos_1_2,원터치 전자식 와인 에어레이터 디캔터 소르보(실버),3594152,1,0,"64,660",10x10,알콜력상승아이템,성공
8304,http://thumbnail.10x10.co.kr/webimage/image/basic600/370/B003702445.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3702445&disp=112104101&pRtr=%EC%88%A0&rc=rpos_1_56,6구 홈파티 원샷 주류 디스펜서 집들이 선물,3702445,0,0,"10,900",10x10,알콜력상승아이템,성공
8304,http://thumbnail.10x10.co.kr/webimage/image/basic600/271/B002717138.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=2717138&disp=124104&pRtr=%EC%86%8C%ED%98%95+%EB%83%89%EC%9E%A5%EA%B3%A0&rc=rpos_1_2,미디어 소형냉장고 MR-87LB1 / 87L / 블랙,2717138,5,0,"129,960",10x10,알콜력상승아이템,성공
8304,http://thumbnail.10x10.co.kr/webimage/image/basic600/335/B003359694.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3359694&disp=112104116&pRtr=%EC%88%A0&rc=rpos_1_41,슈팅 오프너 병따개,3359694,0,0,"4,900",10x10,알콜력상승아이템,성공
8304,http://thumbnail.10x10.co.kr/webimage/image/basic600/295/B002954965.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=2954965&disp=112116109&pRtr=%EB%85%B9%EC%A7%80+%EC%95%8A%EB%8A%94+%EC%96%BC%EC%9D%8C&rc=rpos_1_1,디얼리빙	녹지않는 아이스큐브/아이스볼 스텐 얼음 홈카페,2954965,4,0,"14,400",10x10,알콜력상승아이템,성공
8304,http://thumbnail.10x10.co.kr/webimage/image/basic600/285/B002854351.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=2854351&disp=112109119&pRtr=%EC%99%80%EC%9D%B8+%EC%8A%A4%ED%86%A0%ED%8D%BC&rc=rpos_1_2,레꼴뜨 이지 와인 키퍼 스토퍼 세이버 코르크 마개,2854351,12,0,"13,000",10x10,알콜력상승아이템,성공
8401,http://thumbnail.10x10.co.kr/webimage/image/basic600/367/B003675661.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3675661&disp=121102118&pRtr=%EA%B2%8C%EC%9D%B4%EB%B0%8D+%EC%9D%98%EC%9E%90&rc=rpos_1_1,16피스 사무용 학생 책상 컴퓨터 레이싱 PC방 게이밍 의자,3675661,6,0,"102,900",10x10,게이밍의자/발받침,성공
8401,http://thumbnail.10x10.co.kr/webimage/image/basic600/358/B003587260.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3587260&disp=121102118&pRtr=%EA%B2%8C%EC%9D%B4%EB%B0%8D+%EC%9D%98%EC%9E%90&rc=rpos_1_3,에이픽스 컴퓨터 게이밍 의자 GC005 핑크,3587260,1,0,"169,000",10x10,게이밍의자/발받침,성공
8401,http://thumbnail.10x10.co.kr/webimage/image/basic600/337/B003377766-2.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3377766&disp=121102118&pRtr=%EA%B2%8C%EC%9D%B4%EB%B0%8D%EC%9D%98%EC%9E%90&rc=rpos_1_2,싯존 디즈니 미키 마우스 게이밍의자 게임의자_(1686325),3377766,4,0,"129,000",10x10,게이밍의자/발받침,성공
8401,http://thumbnail.10x10.co.kr/webimage/image/basic600/350/B003502926.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3502926&disp=121103111101&pRtr=%EB%B0%9C%EB%B0%9B%EC%B9%A8&rc=rpos_1_2,책상발받침대 돌기 각도조절 미끄럼방지,3502926,3,0,"36,900",10x10,게이밍의자/발받침,성공
8402,http://thumbnail.10x10.co.kr/webimage/image/basic600/321/B003214486.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3214486&disp=121103101101&pRtr=%EA%B2%8C%EC%9D%B4%EB%B0%8D+%EC%B1%85%EC%83%81&rc=rpos_1_12,아넬 800 화이트 접이식 1인용 컴퓨터 책상 철제 게이밍 WH,3214486,0,0,"120,000",10x10,게이밍책상,성공
8402,http://thumbnail.10x10.co.kr/webimage/image/basic600/190/B001904973.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=1904973&disp=121103101101&pRtr=%EC%BB%B4%ED%93%A8%ED%84%B0+%EC%B1%85%EC%83%81&rc=rpos_1_13,이케아 LINNMON/ADILS 테이블 (100x60 화이트),1904973,505,0,"46,900",10x10,게이밍책상,성공
